date	country	cases	deaths	day_of_epidemie	name	alpha3Code	callingCodes	altSpellings	region	population	latlng	area	name_as_list	names
2020-03-23	slovenia	442	3	11	Slovenia	SVN	['386']	['SI', 'Republic of Slovenia', 'Republika Slovenija']	Europe	2064188	[46.11666666, 14.81666666]	20273.0	['Slovenia']	['slovenia', ' si', ' republic of slovenia', ' republika slovenija']
2020-03-24	slovenia	480	4	12	Slovenia	SVN	['386']	['SI', 'Republic of Slovenia', 'Republika Slovenija']	Europe	2064188	[46.11666666, 14.81666666]	20273.0	['Slovenia']	['slovenia', ' si', ' republic of slovenia', ' republika slovenija']
2020-03-25	slovenia	528	5	13	Slovenia	SVN	['386']	['SI', 'Republic of Slovenia', 'Republika Slovenija']	Europe	2064188	[46.11666666, 14.81666666]	20273.0	['Slovenia']	['slovenia', ' si', ' republic of slovenia', ' republika slovenija']
2020-03-26	slovenia	562	6	14	Slovenia	SVN	['386']	['SI', 'Republic of Slovenia', 'Republika Slovenija']	Europe	2064188	[46.11666666, 14.81666666]	20273.0	['Slovenia']	['slovenia', ' si', ' republic of slovenia', ' republika slovenija']
2020-03-27	slovenia	632	9	15	Slovenia	SVN	['386']	['SI', 'Republic of Slovenia', 'Republika Slovenija']	Europe	2064188	[46.11666666, 14.81666666]	20273.0	['Slovenia']	['slovenia', ' si', ' republic of slovenia', ' republika slovenija']
2020-03-14	egypt	109	2	1	Egypt	EGY	['20']	['EG', 'Arab Republic of Egypt']	Africa	91290000	[27.0, 30.0]	1002450.0	['Egypt']	['egypt', ' eg', ' arab republic of egypt']
2020-03-15	egypt	110	2	2	Egypt	EGY	['20']	['EG', 'Arab Republic of Egypt']	Africa	91290000	[27.0, 30.0]	1002450.0	['Egypt']	['egypt', ' eg', ' arab republic of egypt']
2020-03-16	egypt	150	2	3	Egypt	EGY	['20']	['EG', 'Arab Republic of Egypt']	Africa	91290000	[27.0, 30.0]	1002450.0	['Egypt']	['egypt', ' eg', ' arab republic of egypt']
2020-03-17	egypt	196	4	4	Egypt	EGY	['20']	['EG', 'Arab Republic of Egypt']	Africa	91290000	[27.0, 30.0]	1002450.0	['Egypt']	['egypt', ' eg', ' arab republic of egypt']
2020-03-18	egypt	196	6	5	Egypt	EGY	['20']	['EG', 'Arab Republic of Egypt']	Africa	91290000	[27.0, 30.0]	1002450.0	['Egypt']	['egypt', ' eg', ' arab republic of egypt']
2020-03-19	egypt	256	6	6	Egypt	EGY	['20']	['EG', 'Arab Republic of Egypt']	Africa	91290000	[27.0, 30.0]	1002450.0	['Egypt']	['egypt', ' eg', ' arab republic of egypt']
2020-03-20	egypt	285	8	7	Egypt	EGY	['20']	['EG', 'Arab Republic of Egypt']	Africa	91290000	[27.0, 30.0]	1002450.0	['Egypt']	['egypt', ' eg', ' arab republic of egypt']
2020-03-21	egypt	294	10	8	Egypt	EGY	['20']	['EG', 'Arab Republic of Egypt']	Africa	91290000	[27.0, 30.0]	1002450.0	['Egypt']	['egypt', ' eg', ' arab republic of egypt']
2020-03-22	egypt	327	14	9	Egypt	EGY	['20']	['EG', 'Arab Republic of Egypt']	Africa	91290000	[27.0, 30.0]	1002450.0	['Egypt']	['egypt', ' eg', ' arab republic of egypt']
2020-03-23	egypt	366	19	10	Egypt	EGY	['20']	['EG', 'Arab Republic of Egypt']	Africa	91290000	[27.0, 30.0]	1002450.0	['Egypt']	['egypt', ' eg', ' arab republic of egypt']
2020-03-24	egypt	402	20	11	Egypt	EGY	['20']	['EG', 'Arab Republic of Egypt']	Africa	91290000	[27.0, 30.0]	1002450.0	['Egypt']	['egypt', ' eg', ' arab republic of egypt']
2020-03-25	egypt	456	21	12	Egypt	EGY	['20']	['EG', 'Arab Republic of Egypt']	Africa	91290000	[27.0, 30.0]	1002450.0	['Egypt']	['egypt', ' eg', ' arab republic of egypt']
2020-03-26	egypt	495	24	13	Egypt	EGY	['20']	['EG', 'Arab Republic of Egypt']	Africa	91290000	[27.0, 30.0]	1002450.0	['Egypt']	['egypt', ' eg', ' arab republic of egypt']
2020-03-27	egypt	536	30	14	Egypt	EGY	['20']	['EG', 'Arab Republic of Egypt']	Africa	91290000	[27.0, 30.0]	1002450.0	['Egypt']	['egypt', ' eg', ' arab republic of egypt']
2020-03-14	estonia	115	0	1	Estonia	EST	['372']	['EE', 'Eesti', 'Republic of Estonia', 'Eesti Vabariik']	Europe	1315944	[59.0, 26.0]	45227.0	['Estonia']	['estonia', ' ee', ' eesti', ' republic of estonia', ' eesti vabariik']
2020-03-15	estonia	171	0	2	Estonia	EST	['372']	['EE', 'Eesti', 'Republic of Estonia', 'Eesti Vabariik']	Europe	1315944	[59.0, 26.0]	45227.0	['Estonia']	['estonia', ' ee', ' eesti', ' republic of estonia', ' eesti vabariik']
2020-03-16	estonia	205	0	3	Estonia	EST	['372']	['EE', 'Eesti', 'Republic of Estonia', 'Eesti Vabariik']	Europe	1315944	[59.0, 26.0]	45227.0	['Estonia']	['estonia', ' ee', ' eesti', ' republic of estonia', ' eesti vabariik']
2020-03-17	estonia	225	0	4	Estonia	EST	['372']	['EE', 'Eesti', 'Republic of Estonia', 'Eesti Vabariik']	Europe	1315944	[59.0, 26.0]	45227.0	['Estonia']	['estonia', ' ee', ' eesti', ' republic of estonia', ' eesti vabariik']
2020-03-18	estonia	258	0	5	Estonia	EST	['372']	['EE', 'Eesti', 'Republic of Estonia', 'Eesti Vabariik']	Europe	1315944	[59.0, 26.0]	45227.0	['Estonia']	['estonia', ' ee', ' eesti', ' republic of estonia', ' eesti vabariik']
2020-03-19	estonia	267	0	6	Estonia	EST	['372']	['EE', 'Eesti', 'Republic of Estonia', 'Eesti Vabariik']	Europe	1315944	[59.0, 26.0]	45227.0	['Estonia']	['estonia', ' ee', ' eesti', ' republic of estonia', ' eesti vabariik']
2020-03-20	estonia	283	0	7	Estonia	EST	['372']	['EE', 'Eesti', 'Republic of Estonia', 'Eesti Vabariik']	Europe	1315944	[59.0, 26.0]	45227.0	['Estonia']	['estonia', ' ee', ' eesti', ' republic of estonia', ' eesti vabariik']
2020-03-21	estonia	306	0	8	Estonia	EST	['372']	['EE', 'Eesti', 'Republic of Estonia', 'Eesti Vabariik']	Europe	1315944	[59.0, 26.0]	45227.0	['Estonia']	['estonia', ' ee', ' eesti', ' republic of estonia', ' eesti vabariik']
2020-03-22	estonia	326	0	9	Estonia	EST	['372']	['EE', 'Eesti', 'Republic of Estonia', 'Eesti Vabariik']	Europe	1315944	[59.0, 26.0]	45227.0	['Estonia']	['estonia', ' ee', ' eesti', ' republic of estonia', ' eesti vabariik']
2020-03-23	estonia	352	0	10	Estonia	EST	['372']	['EE', 'Eesti', 'Republic of Estonia', 'Eesti Vabariik']	Europe	1315944	[59.0, 26.0]	45227.0	['Estonia']	['estonia', ' ee', ' eesti', ' republic of estonia', ' eesti vabariik']
2020-03-24	estonia	369	0	11	Estonia	EST	['372']	['EE', 'Eesti', 'Republic of Estonia', 'Eesti Vabariik']	Europe	1315944	[59.0, 26.0]	45227.0	['Estonia']	['estonia', ' ee', ' eesti', ' republic of estonia', ' eesti vabariik']
2020-03-25	estonia	404	1	12	Estonia	EST	['372']	['EE', 'Eesti', 'Republic of Estonia', 'Eesti Vabariik']	Europe	1315944	[59.0, 26.0]	45227.0	['Estonia']	['estonia', ' ee', ' eesti', ' republic of estonia', ' eesti vabariik']
2020-03-26	estonia	538	1	13	Estonia	EST	['372']	['EE', 'Eesti', 'Republic of Estonia', 'Eesti Vabariik']	Europe	1315944	[59.0, 26.0]	45227.0	['Estonia']	['estonia', ' ee', ' eesti', ' republic of estonia', ' eesti vabariik']
2020-03-27	estonia	575	1	14	Estonia	EST	['372']	['EE', 'Eesti', 'Republic of Estonia', 'Eesti Vabariik']	Europe	1315944	[59.0, 26.0]	45227.0	['Estonia']	['estonia', ' ee', ' eesti', ' republic of estonia', ' eesti vabariik']
2020-03-14	india	102	2	1	India	IND	['91']	['IN', 'Bhārat', 'Republic of India', 'Bharat Ganrajya']	Asia	1295210000	[20.0, 77.0]	3287590.0	['India']	['india', ' in', ' bhārat', ' republic of india', ' bharat ganrajya']
2020-03-15	india	113	2	2	India	IND	['91']	['IN', 'Bhārat', 'Republic of India', 'Bharat Ganrajya']	Asia	1295210000	[20.0, 77.0]	3287590.0	['India']	['india', ' in', ' bhārat', ' republic of india', ' bharat ganrajya']
2020-03-16	india	119	2	3	India	IND	['91']	['IN', 'Bhārat', 'Republic of India', 'Bharat Ganrajya']	Asia	1295210000	[20.0, 77.0]	3287590.0	['India']	['india', ' in', ' bhārat', ' republic of india', ' bharat ganrajya']
2020-03-17	india	142	3	4	India	IND	['91']	['IN', 'Bhārat', 'Republic of India', 'Bharat Ganrajya']	Asia	1295210000	[20.0, 77.0]	3287590.0	['India']	['india', ' in', ' bhārat', ' republic of india', ' bharat ganrajya']
2020-03-18	india	156	3	5	India	IND	['91']	['IN', 'Bhārat', 'Republic of India', 'Bharat Ganrajya']	Asia	1295210000	[20.0, 77.0]	3287590.0	['India']	['india', ' in', ' bhārat', ' republic of india', ' bharat ganrajya']
2020-03-19	india	194	4	6	India	IND	['91']	['IN', 'Bhārat', 'Republic of India', 'Bharat Ganrajya']	Asia	1295210000	[20.0, 77.0]	3287590.0	['India']	['india', ' in', ' bhārat', ' republic of india', ' bharat ganrajya']
2020-03-20	india	244	5	7	India	IND	['91']	['IN', 'Bhārat', 'Republic of India', 'Bharat Ganrajya']	Asia	1295210000	[20.0, 77.0]	3287590.0	['India']	['india', ' in', ' bhārat', ' republic of india', ' bharat ganrajya']
2020-03-21	india	330	4	8	India	IND	['91']	['IN', 'Bhārat', 'Republic of India', 'Bharat Ganrajya']	Asia	1295210000	[20.0, 77.0]	3287590.0	['India']	['india', ' in', ' bhārat', ' republic of india', ' bharat ganrajya']
2020-03-22	india	396	7	9	India	IND	['91']	['IN', 'Bhārat', 'Republic of India', 'Bharat Ganrajya']	Asia	1295210000	[20.0, 77.0]	3287590.0	['India']	['india', ' in', ' bhārat', ' republic of india', ' bharat ganrajya']
2020-03-23	india	499	10	10	India	IND	['91']	['IN', 'Bhārat', 'Republic of India', 'Bharat Ganrajya']	Asia	1295210000	[20.0, 77.0]	3287590.0	['India']	['india', ' in', ' bhārat', ' republic of india', ' bharat ganrajya']
2020-03-24	india	536	10	11	India	IND	['91']	['IN', 'Bhārat', 'Republic of India', 'Bharat Ganrajya']	Asia	1295210000	[20.0, 77.0]	3287590.0	['India']	['india', ' in', ' bhārat', ' republic of india', ' bharat ganrajya']
2020-03-25	india	657	12	12	India	IND	['91']	['IN', 'Bhārat', 'Republic of India', 'Bharat Ganrajya']	Asia	1295210000	[20.0, 77.0]	3287590.0	['India']	['india', ' in', ' bhārat', ' republic of india', ' bharat ganrajya']
2020-03-26	india	727	20	13	India	IND	['91']	['IN', 'Bhārat', 'Republic of India', 'Bharat Ganrajya']	Asia	1295210000	[20.0, 77.0]	3287590.0	['India']	['india', ' in', ' bhārat', ' republic of india', ' bharat ganrajya']
2020-03-27	india	887	20	14	India	IND	['91']	['IN', 'Bhārat', 'Republic of India', 'Bharat Ganrajya']	Asia	1295210000	[20.0, 77.0]	3287590.0	['India']	['india', ' in', ' bhārat', ' republic of india', ' bharat ganrajya']
2020-03-14	ireland	129	2	1	Ireland	IRL	['353']	['IE', 'Éire', 'Republic of Ireland', 'Poblacht na hÉireann']	Europe	6378000	[53.0, -8.0]	70273.0	['Ireland']	['ireland', ' ie', ' éire', ' republic of ireland', ' poblacht na héireann']
2020-03-15	ireland	129	2	2	Ireland	IRL	['353']	['IE', 'Éire', 'Republic of Ireland', 'Poblacht na hÉireann']	Europe	6378000	[53.0, -8.0]	70273.0	['Ireland']	['ireland', ' ie', ' éire', ' republic of ireland', ' poblacht na héireann']
2020-03-16	ireland	169	2	3	Ireland	IRL	['353']	['IE', 'Éire', 'Republic of Ireland', 'Poblacht na hÉireann']	Europe	6378000	[53.0, -8.0]	70273.0	['Ireland']	['ireland', ' ie', ' éire', ' republic of ireland', ' poblacht na héireann']
2020-03-17	ireland	223	2	4	Ireland	IRL	['353']	['IE', 'Éire', 'Republic of Ireland', 'Poblacht na hÉireann']	Europe	6378000	[53.0, -8.0]	70273.0	['Ireland']	['ireland', ' ie', ' éire', ' republic of ireland', ' poblacht na héireann']
2020-03-18	ireland	292	2	5	Ireland	IRL	['353']	['IE', 'Éire', 'Republic of Ireland', 'Poblacht na hÉireann']	Europe	6378000	[53.0, -8.0]	70273.0	['Ireland']	['ireland', ' ie', ' éire', ' republic of ireland', ' poblacht na héireann']
2020-03-19	ireland	557	3	6	Ireland	IRL	['353']	['IE', 'Éire', 'Republic of Ireland', 'Poblacht na hÉireann']	Europe	6378000	[53.0, -8.0]	70273.0	['Ireland']	['ireland', ' ie', ' éire', ' republic of ireland', ' poblacht na héireann']
2020-03-20	ireland	683	3	7	Ireland	IRL	['353']	['IE', 'Éire', 'Republic of Ireland', 'Poblacht na hÉireann']	Europe	6378000	[53.0, -8.0]	70273.0	['Ireland']	['ireland', ' ie', ' éire', ' republic of ireland', ' poblacht na héireann']
2020-03-21	ireland	785	3	8	Ireland	IRL	['353']	['IE', 'Éire', 'Republic of Ireland', 'Poblacht na hÉireann']	Europe	6378000	[53.0, -8.0]	70273.0	['Ireland']	['ireland', ' ie', ' éire', ' republic of ireland', ' poblacht na héireann']
2020-03-22	ireland	906	4	9	Ireland	IRL	['353']	['IE', 'Éire', 'Republic of Ireland', 'Poblacht na hÉireann']	Europe	6378000	[53.0, -8.0]	70273.0	['Ireland']	['ireland', ' ie', ' éire', ' republic of ireland', ' poblacht na héireann']
2020-03-23	ireland	1125	6	10	Ireland	IRL	['353']	['IE', 'Éire', 'Republic of Ireland', 'Poblacht na hÉireann']	Europe	6378000	[53.0, -8.0]	70273.0	['Ireland']	['ireland', ' ie', ' éire', ' republic of ireland', ' poblacht na héireann']
2020-03-24	ireland	1329	7	11	Ireland	IRL	['353']	['IE', 'Éire', 'Republic of Ireland', 'Poblacht na hÉireann']	Europe	6378000	[53.0, -8.0]	70273.0	['Ireland']	['ireland', ' ie', ' éire', ' republic of ireland', ' poblacht na héireann']
2020-03-25	ireland	1564	9	12	Ireland	IRL	['353']	['IE', 'Éire', 'Republic of Ireland', 'Poblacht na hÉireann']	Europe	6378000	[53.0, -8.0]	70273.0	['Ireland']	['ireland', ' ie', ' éire', ' republic of ireland', ' poblacht na héireann']
2020-03-26	ireland	1819	19	13	Ireland	IRL	['353']	['IE', 'Éire', 'Republic of Ireland', 'Poblacht na hÉireann']	Europe	6378000	[53.0, -8.0]	70273.0	['Ireland']	['ireland', ' ie', ' éire', ' republic of ireland', ' poblacht na héireann']
2020-03-27	ireland	2121	22	14	Ireland	IRL	['353']	['IE', 'Éire', 'Republic of Ireland', 'Poblacht na hÉireann']	Europe	6378000	[53.0, -8.0]	70273.0	['Ireland']	['ireland', ' ie', ' éire', ' republic of ireland', ' poblacht na héireann']
2020-03-14	kuwait	104	0	1	Kuwait	KWT	['965']	['KW', 'State of Kuwait', 'Dawlat al-Kuwait']	Asia	4183658	[29.5, 45.75]	17818.0	['Kuwait']	['kuwait', ' kw', ' state of kuwait', ' dawlat al-kuwait']
2020-03-15	kuwait	112	0	2	Kuwait	KWT	['965']	['KW', 'State of Kuwait', 'Dawlat al-Kuwait']	Asia	4183658	[29.5, 45.75]	17818.0	['Kuwait']	['kuwait', ' kw', ' state of kuwait', ' dawlat al-kuwait']
2020-03-16	kuwait	123	0	3	Kuwait	KWT	['965']	['KW', 'State of Kuwait', 'Dawlat al-Kuwait']	Asia	4183658	[29.5, 45.75]	17818.0	['Kuwait']	['kuwait', ' kw', ' state of kuwait', ' dawlat al-kuwait']
2020-03-17	kuwait	130	0	4	Kuwait	KWT	['965']	['KW', 'State of Kuwait', 'Dawlat al-Kuwait']	Asia	4183658	[29.5, 45.75]	17818.0	['Kuwait']	['kuwait', ' kw', ' state of kuwait', ' dawlat al-kuwait']
2020-03-18	kuwait	142	0	5	Kuwait	KWT	['965']	['KW', 'State of Kuwait', 'Dawlat al-Kuwait']	Asia	4183658	[29.5, 45.75]	17818.0	['Kuwait']	['kuwait', ' kw', ' state of kuwait', ' dawlat al-kuwait']
2020-03-19	kuwait	148	0	6	Kuwait	KWT	['965']	['KW', 'State of Kuwait', 'Dawlat al-Kuwait']	Asia	4183658	[29.5, 45.75]	17818.0	['Kuwait']	['kuwait', ' kw', ' state of kuwait', ' dawlat al-kuwait']
2020-03-20	kuwait	159	0	7	Kuwait	KWT	['965']	['KW', 'State of Kuwait', 'Dawlat al-Kuwait']	Asia	4183658	[29.5, 45.75]	17818.0	['Kuwait']	['kuwait', ' kw', ' state of kuwait', ' dawlat al-kuwait']
2020-03-21	kuwait	176	0	8	Kuwait	KWT	['965']	['KW', 'State of Kuwait', 'Dawlat al-Kuwait']	Asia	4183658	[29.5, 45.75]	17818.0	['Kuwait']	['kuwait', ' kw', ' state of kuwait', ' dawlat al-kuwait']
2020-03-22	kuwait	188	0	9	Kuwait	KWT	['965']	['KW', 'State of Kuwait', 'Dawlat al-Kuwait']	Asia	4183658	[29.5, 45.75]	17818.0	['Kuwait']	['kuwait', ' kw', ' state of kuwait', ' dawlat al-kuwait']
2020-03-23	kuwait	189	0	10	Kuwait	KWT	['965']	['KW', 'State of Kuwait', 'Dawlat al-Kuwait']	Asia	4183658	[29.5, 45.75]	17818.0	['Kuwait']	['kuwait', ' kw', ' state of kuwait', ' dawlat al-kuwait']
2020-03-24	kuwait	191	0	11	Kuwait	KWT	['965']	['KW', 'State of Kuwait', 'Dawlat al-Kuwait']	Asia	4183658	[29.5, 45.75]	17818.0	['Kuwait']	['kuwait', ' kw', ' state of kuwait', ' dawlat al-kuwait']
2020-03-25	kuwait	195	0	12	Kuwait	KWT	['965']	['KW', 'State of Kuwait', 'Dawlat al-Kuwait']	Asia	4183658	[29.5, 45.75]	17818.0	['Kuwait']	['kuwait', ' kw', ' state of kuwait', ' dawlat al-kuwait']
2020-03-26	kuwait	208	0	13	Kuwait	KWT	['965']	['KW', 'State of Kuwait', 'Dawlat al-Kuwait']	Asia	4183658	[29.5, 45.75]	17818.0	['Kuwait']	['kuwait', ' kw', ' state of kuwait', ' dawlat al-kuwait']
2020-03-27	kuwait	225	0	14	Kuwait	KWT	['965']	['KW', 'State of Kuwait', 'Dawlat al-Kuwait']	Asia	4183658	[29.5, 45.75]	17818.0	['Kuwait']	['kuwait', ' kw', ' state of kuwait', ' dawlat al-kuwait']
2020-03-14	philippines	111	8	1	Philippines	PHL	['63']	['PH', 'Republic of the Philippines', 'Repúblika ng Pilipinas']	Asia	103279800	[13.0, 122.0]	342353.0	['Philippines']	['philippines', ' ph', ' republic of the philippines', ' repúblika ng pilipinas']
2020-03-15	philippines	140	11	2	Philippines	PHL	['63']	['PH', 'Republic of the Philippines', 'Repúblika ng Pilipinas']	Asia	103279800	[13.0, 122.0]	342353.0	['Philippines']	['philippines', ' ph', ' republic of the philippines', ' repúblika ng pilipinas']
2020-03-16	philippines	142	12	3	Philippines	PHL	['63']	['PH', 'Republic of the Philippines', 'Repúblika ng Pilipinas']	Asia	103279800	[13.0, 122.0]	342353.0	['Philippines']	['philippines', ' ph', ' republic of the philippines', ' repúblika ng pilipinas']
2020-03-17	philippines	187	12	4	Philippines	PHL	['63']	['PH', 'Republic of the Philippines', 'Repúblika ng Pilipinas']	Asia	103279800	[13.0, 122.0]	342353.0	['Philippines']	['philippines', ' ph', ' republic of the philippines', ' repúblika ng pilipinas']
2020-03-18	philippines	202	19	5	Philippines	PHL	['63']	['PH', 'Republic of the Philippines', 'Repúblika ng Pilipinas']	Asia	103279800	[13.0, 122.0]	342353.0	['Philippines']	['philippines', ' ph', ' republic of the philippines', ' repúblika ng pilipinas']
2020-03-19	philippines	217	17	6	Philippines	PHL	['63']	['PH', 'Republic of the Philippines', 'Repúblika ng Pilipinas']	Asia	103279800	[13.0, 122.0]	342353.0	['Philippines']	['philippines', ' ph', ' republic of the philippines', ' repúblika ng pilipinas']
2020-03-20	philippines	230	18	7	Philippines	PHL	['63']	['PH', 'Republic of the Philippines', 'Repúblika ng Pilipinas']	Asia	103279800	[13.0, 122.0]	342353.0	['Philippines']	['philippines', ' ph', ' republic of the philippines', ' repúblika ng pilipinas']
2020-03-21	philippines	307	19	8	Philippines	PHL	['63']	['PH', 'Republic of the Philippines', 'Repúblika ng Pilipinas']	Asia	103279800	[13.0, 122.0]	342353.0	['Philippines']	['philippines', ' ph', ' republic of the philippines', ' repúblika ng pilipinas']
2020-03-22	philippines	380	25	9	Philippines	PHL	['63']	['PH', 'Republic of the Philippines', 'Repúblika ng Pilipinas']	Asia	103279800	[13.0, 122.0]	342353.0	['Philippines']	['philippines', ' ph', ' republic of the philippines', ' repúblika ng pilipinas']
2020-03-23	philippines	462	33	10	Philippines	PHL	['63']	['PH', 'Republic of the Philippines', 'Repúblika ng Pilipinas']	Asia	103279800	[13.0, 122.0]	342353.0	['Philippines']	['philippines', ' ph', ' republic of the philippines', ' repúblika ng pilipinas']
2020-03-24	philippines	552	35	11	Philippines	PHL	['63']	['PH', 'Republic of the Philippines', 'Repúblika ng Pilipinas']	Asia	103279800	[13.0, 122.0]	342353.0	['Philippines']	['philippines', ' ph', ' republic of the philippines', ' repúblika ng pilipinas']
2020-03-25	philippines	636	38	12	Philippines	PHL	['63']	['PH', 'Republic of the Philippines', 'Repúblika ng Pilipinas']	Asia	103279800	[13.0, 122.0]	342353.0	['Philippines']	['philippines', ' ph', ' republic of the philippines', ' repúblika ng pilipinas']
2020-03-26	philippines	707	45	13	Philippines	PHL	['63']	['PH', 'Republic of the Philippines', 'Repúblika ng Pilipinas']	Asia	103279800	[13.0, 122.0]	342353.0	['Philippines']	['philippines', ' ph', ' republic of the philippines', ' repúblika ng pilipinas']
2020-03-27	philippines	803	54	14	Philippines	PHL	['63']	['PH', 'Republic of the Philippines', 'Repúblika ng Pilipinas']	Asia	103279800	[13.0, 122.0]	342353.0	['Philippines']	['philippines', ' ph', ' republic of the philippines', ' repúblika ng pilipinas']
2020-03-14	poland	103	3	1	Poland	POL	['48']	['PL', 'Republic of Poland', 'Rzeczpospolita Polska']	Europe	38437239	[52.0, 20.0]	312679.0	['Poland']	['poland', ' pl', ' republic of poland', ' rzeczpospolita polska']
